STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
1001599999,5/4/1995,61.383,5.867,327,"BRINGELAND, NO",47.9,14,39.6,14,9999.9,0,999.9,0,6.8,14,3.5,14,7,999.9,53.6,*,39.2,*,0,I,999.9,100000
1001599999,5/5/1995,61.383,5.867,327,"BRINGELAND, NO",41.6,14,41.5,14,9999.9,0,999.9,0,2.5,14,5,14,8.9,999.9,42.8,*,39.2,*,99.99, ,999.9,110000
1001599999,5/6/1995,61.383,5.867,327,"BRINGELAND, NO",39.4,9,39.4,9,9999.9,0,999.9,0,1.1,9,7,9,11.1,999.9,41,*,39.2,*,99.99, ,999.9,110000
1001599999,5/7/1995,61.383,5.867,327,"BRINGELAND, NO",46.7,11,35.3,11,9999.9,0,999.9,0,6.7,10,4,11,5.1,999.9,51.8,*,39.2,*,0,I,999.9,100000
1001599999,5/8/1995,61.383,5.867,327,"BRINGELAND, NO",45.7,13,33.4,13,9999.9,0,999.9,0,7,13,7.8,13,12,999.9,48.2,*,41,*,99.99, ,999.9,10000
1001599999,5/9/1995,61.383,5.867,327,"BRINGELAND, NO",44.8,15,31.5,15,9999.9,0,999.9,0,6.8,15,8.1,15,12,999.9,48.2,*,39.2,*,0,I,999.9,0
1001599999,5/10/1995,61.383,5.867,327,"BRINGELAND, NO",37.7,14,24,14,9999.9,0,999.9,0,6.8,14,8.5,14,12,999.9,39.2,*,33.8,*,0,I,999.9,0
1001599999,5/11/1995,61.383,5.867,327,"BRINGELAND, NO",37.6,15,22.8,15,9999.9,0,999.9,0,6.7,15,6.7,15,8.9,999.9,41,*,30.2,*,0,I,999.9,0
1001599999,5/12/1995,61.383,5.867,327,"BRINGELAND, NO",36.6,12,27.3,12,9999.9,0,999.9,0,7,12,5.9,12,12,999.9,42.8,*,32,*,0,I,999.9,0
1001599999,5/13/1995,61.383,5.867,327,"BRINGELAND, NO",39.7,7,25.1,7,9999.9,0,999.9,0,7,7,3.4,7,6,999.9,44.6,*,33.8,*,0,I,999.9,0
1001599999,5/14/1995,61.383,5.867,327,"BRINGELAND, NO",40.2,9,23.4,9,9999.9,0,999.9,0,6.7,9,9.3,9,16.9,999.9,44.6,*,33.8,*,99.99, ,999.9,11000
1001599999,5/15/1995,61.383,5.867,327,"BRINGELAND, NO",35.6,14,30.7,14,9999.9,0,999.9,0,6.2,14,5,14,9.9,999.9,37.4,*,32,*,99.99, ,999.9,1000
1001599999,5/16/1995,61.383,5.867,327,"BRINGELAND, NO",36.6,14,28.4,14,9999.9,0,999.9,0,7,14,8.2,14,11.1,999.9,39.2,*,33.8,*,99.99, ,999.9,1000
1001599999,5/17/1995,61.383,5.867,327,"BRINGELAND, NO",35.9,6,33.8,6,9999.9,0,999.9,0,6.2,6,8.2,6,11.1,999.9,37.4,*,32,*,99.99, ,999.9,1000
1001599999,5/18/1995,61.383,5.867,327,"BRINGELAND, NO",36.2,14,29.6,14,9999.9,0,999.9,0,7,14,5,14,9.9,999.9,39.2,*,30.2,*,99.99, ,999.9,1000
1001599999,5/19/1995,61.383,5.867,327,"BRINGELAND, NO",34.2,14,30.8,14,9999.9,0,999.9,0,5.5,14,5.7,14,13,27,39.2,*,32,*,99.99, ,999.9,11100
1001599999,5/20/1995,61.383,5.867,327,"BRINGELAND, NO",32.7,8,32,8,9999.9,0,999.9,0,1.1,8,4.9,8,13,22.9,33.8,*,32,*,99.99, ,999.9,1000
1001599999,5/21/1995,61.383,5.867,327,"BRINGELAND, NO",40,7,23.5,7,9999.9,0,999.9,0,6.9,7,4.9,7,6,999.9,41,*,37.4,*,0,I,999.9,0
1001599999,5/22/1995,61.383,5.867,327,"BRINGELAND, NO",46.7,14,24.9,14,9999.9,0,999.9,0,6.5,14,5.5,14,12,999.9,50,*,33.8,*,0,I,999.9,0
1001599999,5/23/1995,61.383,5.867,327,"BRINGELAND, NO",48.6,14,28.5,14,9999.9,0,999.9,0,6.4,14,4.3,14,8.9,999.9,53.6,*,41,*,0,I,999.9,0
1001599999,5/24/1995,61.383,5.867,327,"BRINGELAND, NO",51.1,13,33.9,13,9999.9,0,999.9,0,6.3,13,3.8,13,6,999.9,55.4,*,42.8,*,99.99, ,999.9,10000
1001599999,5/25/1995,61.383,5.867,327,"BRINGELAND, NO",57.9,8,39.9,8,9999.9,0,999.9,0,7,8,5.4,8,7,999.9,60.8,*,55.4,*,0,I,999.9,0
1001599999,5/26/1995,61.383,5.867,327,"BRINGELAND, NO",57.6,17,41.1,17,9999.9,0,999.9,0,7,17,6.2,17,12,22.9,62.6,*,50,*,99.99, ,999.9,10000
1001599999,5/27/1995,61.383,5.867,327,"BRINGELAND, NO",54.6,9,38.8,9,9999.9,0,999.9,0,7,9,8.1,9,11.1,999.9,59,*,50,*,0,I,999.9,0
1001599999,5/28/1995,61.383,5.867,327,"BRINGELAND, NO",59.4,10,43,10,9999.9,0,999.9,0,7,10,8,10,8.9,999.9,62.6,*,55.4,*,0,I,999.9,0
1001599999,5/29/1995,61.383,5.867,327,"BRINGELAND, NO",51.5,11,49,11,9999.9,0,999.9,0,7,11,3.8,11,8,999.9,55.4,*,50,*,99.99, ,999.9,10000
1001599999,5/30/1995,61.383,5.867,327,"BRINGELAND, NO",55.9,12,43.3,12,9999.9,0,999.9,0,6.9,12,5.2,12,8.9,18.1,60.8,*,46.4,*,0,I,999.9,0
1001599999,5/31/1995,61.383,5.867,327,"BRINGELAND, NO",54.7,16,44.2,16,9999.9,0,999.9,0,7,16,5.1,16,8,999.9,60.8,*,46.4,*,0,I,999.9,0
1001599999,6/1/1995,61.383,5.867,327,"BRINGELAND, NO",46.9,11,45.7,11,9999.9,0,999.9,0,3.4,11,5.8,11,8,999.9,53.6,*,41,*,0,I,999.9,100000
1001599999,6/2/1995,61.383,5.867,327,"BRINGELAND, NO",47.4,15,43.6,15,9999.9,0,999.9,0,6.7,15,7.7,15,13,999.9,50,*,44.6,*,99.99, ,999.9,10000
1001599999,6/3/1995,61.383,5.867,327,"BRINGELAND, NO",50.5,11,41.2,11,9999.9,0,999.9,0,7,11,3.6,11,5.1,999.9,55.4,*,44.6,*,0,I,999.9,0
1001599999,6/4/1995,61.383,5.867,327,"BRINGELAND, NO",60.3,7,39.5,7,9999.9,0,999.9,0,6.9,7,7.2,7,16.9,999.9,62.6,*,57.2,*,0,I,999.9,0
1001599999,6/5/1995,61.383,5.867,327,"BRINGELAND, NO",52.8,7,48.2,7,9999.9,0,999.9,0,5.1,7,5.9,7,9.9,999.9,59,*,48.2,*,99.99, ,999.9,110000
1001599999,6/6/1995,61.383,5.867,327,"BRINGELAND, NO",47.2,15,43.4,15,9999.9,0,999.9,0,4.1,15,3.9,15,7,999.9,51.8,*,42.8,*,99.99, ,999.9,110000
1001599999,6/7/1995,61.383,5.867,327,"BRINGELAND, NO",49.4,14,41,14,9999.9,0,999.9,0,7,14,5.4,14,12,999.9,55.4,*,42.8,*,99.99, ,999.9,10000
1001599999,6/8/1995,61.383,5.867,327,"BRINGELAND, NO",56.5,13,41.7,13,9999.9,0,999.9,0,6.9,13,9.6,13,15.9,999.9,62.6,*,48.2,*,0,I,999.9,0
1001599999,6/9/1995,61.383,5.867,327,"BRINGELAND, NO",49.6,15,45.4,15,9999.9,0,999.9,0,6.2,15,4.9,15,8,999.9,53.6,*,46.4,*,99.99, ,999.9,110000
1001599999,6/10/1995,61.383,5.867,327,"BRINGELAND, NO",47.9,7,46.9,7,9999.9,0,999.9,0,7,7,5.7,7,8.9,999.9,51.8,*,44.6,*,99.99, ,999.9,10000
1001599999,6/11/1995,61.383,5.867,327,"BRINGELAND, NO",52.3,7,38.4,7,9999.9,0,999.9,0,7,7,9.2,7,12,999.9,53.6,*,50,*,0,I,999.9,0
1001599999,6/12/1995,61.383,5.867,327,"BRINGELAND, NO",54.6,16,37.3,16,9999.9,0,999.9,0,6.7,16,8.2,16,12,999.9,59,*,42.8,*,0,I,999.9,0
1001599999,6/13/1995,61.383,5.867,327,"BRINGELAND, NO",57.9,17,38.7,17,9999.9,0,999.9,0,6.7,17,8.9,17,12,999.9,62.6,*,48.2,*,0,I,999.9,0
1001599999,6/14/1995,61.383,5.867,327,"BRINGELAND, NO",59.4,15,42.8,15,9999.9,0,999.9,0,6.8,15,9.2,15,12,999.9,64.4,*,50,*,0,I,999.9,0
1001599999,6/15/1995,61.383,5.867,327,"BRINGELAND, NO",58.9,14,50.1,14,9999.9,0,999.9,0,7,14,6.6,14,13,999.9,64.4,*,51.8,*,99.99, ,999.9,10000
1001599999,6/16/1995,61.383,5.867,327,"BRINGELAND, NO",53.3,13,52.1,13,9999.9,0,999.9,0,5.1,13,4.2,13,8.9,999.9,57.2,*,51.8,*,99.99, ,999.9,110000
1001599999,6/17/1995,61.383,5.867,327,"BRINGELAND, NO",53.9,7,44.9,7,9999.9,0,999.9,0,7,7,3.7,7,7,16.9,57.2,*,50,*,0,I,999.9,0
1001599999,6/18/1995,61.383,5.867,327,"BRINGELAND, NO",46.4,6,46.4,6,9999.9,0,999.9,0,2.4,6,7.9,6,11.1,21,48.2,*,42.8,*,99.99, ,999.9,10000
1001599999,6/19/1995,61.383,5.867,327,"BRINGELAND, NO",50.2,15,40.4,15,9999.9,0,999.9,0,6.6,15,5.1,15,8,999.9,53.6,*,42.8,*,99.99, ,999.9,10000
1001599999,6/20/1995,61.383,5.867,327,"BRINGELAND, NO",50.6,15,46.5,15,9999.9,0,999.9,0,5.4,15,4.7,15,8.9,999.9,55.4,*,44.6,*,99.99, ,999.9,110000
1001599999,6/21/1995,61.383,5.867,327,"BRINGELAND, NO",45,16,44,16,9999.9,0,999.9,0,6.2,15,6.5,16,12,22,48.2,*,42.8,*,99.99, ,999.9,10000
1001599999,6/22/1995,61.383,5.867,327,"BRINGELAND, NO",48.2,12,41,12,9999.9,0,999.9,0,7,12,7.9,12,11.1,999.9,53.6,*,41,*,0,I,999.9,0
1001599999,6/23/1995,61.383,5.867,327,"BRINGELAND, NO",56.2,14,46.1,14,9999.9,0,999.9,0,6.3,14,7,14,11.1,999.9,60.8,*,46.4,*,0,I,999.9,0
1001599999,6/24/1995,61.383,5.867,327,"BRINGELAND, NO",65.8,9,52.8,9,9999.9,0,999.9,0,6.2,9,9,9,12,999.9,69.8,*,53.6,*,0,I,999.9,0
1001599999,6/25/1995,61.383,5.867,327,"BRINGELAND, NO",65,12,55.3,12,9999.9,0,999.9,0,6.3,12,6.9,12,12,999.9,71.6,*,51.8,*,0,I,999.9,0
1001599999,6/26/1995,61.383,5.867,327,"BRINGELAND, NO",60.9,15,47.1,15,9999.9,0,999.9,0,6.5,15,8.4,15,13,999.9,66.2,*,50,*,0,I,999.9,0
1001599999,6/27/1995,61.383,5.867,327,"BRINGELAND, NO",63.8,14,43.2,14,9999.9,0,999.9,0,6.2,14,6.5,14,11.1,999.9,71.6,*,51.8,*,0,I,999.9,0
1001599999,6/28/1995,61.383,5.867,327,"BRINGELAND, NO",54.5,12,44,12,9999.9,0,999.9,0,7,12,7,12,14,999.9,60.8,*,48.2,*,0,I,999.9,0
1001599999,6/29/1995,61.383,5.867,327,"BRINGELAND, NO",51.3,15,36.3,15,9999.9,0,999.9,0,7,15,7.4,15,11.1,999.9,55.4,*,44.6,*,0,I,999.9,0
1001599999,6/30/1995,61.383,5.867,327,"BRINGELAND, NO",48.3,15,36.4,15,9999.9,0,999.9,0,7,12,7.2,15,14,22,53.6,*,42.8,*,0,I,999.9,0
1001599999,7/1/1995,61.383,5.867,327,"BRINGELAND, NO",49,9,34,9,9999.9,0,999.9,0,6.9,9,5.9,9,11.1,999.9,53.6,*,42.8,*,0,I,999.9,0
1001599999,7/2/1995,61.383,5.867,327,"BRINGELAND, NO",45.7,11,43,11,9999.9,0,999.9,0,7,11,8,11,11.1,999.9,48.2,*,44.6,*,99.99, ,999.9,10000
1001599999,7/3/1995,61.383,5.867,327,"BRINGELAND, NO",44.7,14,44.7,14,9999.9,0,999.9,0,5.3,14,6.6,14,9.9,999.9,46.4,*,42.8,*,99.99, ,999.9,10000
1001599999,7/4/1995,61.383,5.867,327,"BRINGELAND, NO",43.9,13,40.7,13,9999.9,0,999.9,0,6.2,13,8.1,13,13,23.9,46.4,*,41,*,99.99, ,999.9,10000
1001599999,7/5/1995,61.383,5.867,327,"BRINGELAND, NO",45.3,15,37,15,9999.9,0,999.9,0,7,15,7.3,15,11.1,999.9,48.2,*,39.2,*,0,I,999.9,0
1001599999,7/6/1995,61.383,5.867,327,"BRINGELAND, NO",48.3,16,47.2,16,9999.9,0,999.9,0,4.4,16,7.4,16,9.9,999.9,50,*,46.4,*,99.99, ,999.9,110000
1001599999,7/7/1995,61.383,5.867,327,"BRINGELAND, NO",48.6,15,47,15,9999.9,0,999.9,0,6.6,15,7,15,9.9,20,50,*,46.4,*,99.99, ,999.9,10000
1001599999,7/8/1995,61.383,5.867,327,"BRINGELAND, NO",46.4,7,45.6,7,9999.9,0,999.9,0,6.2,7,5.8,7,11.1,999.9,9999.9, ,9999.9, ,99.99, ,999.9,10000
1001599999,7/9/1995,61.383,5.867,327,"BRINGELAND, NO",58.3,10,40.1,10,9999.9,0,999.9,0,6.8,10,5.8,10,8.9,999.9,60.8,*,55.4,*,0,I,999.9,0
1001599999,7/10/1995,61.383,5.867,327,"BRINGELAND, NO",60.2,14,44.3,14,9999.9,0,999.9,0,6.2,14,4.9,14,9.9,999.9,66.2,*,48.2,*,0,I,999.9,0
1001599999,7/11/1995,61.383,5.867,327,"BRINGELAND, NO",64,16,47.8,15,9999.9,0,999.9,0,6.3,16,4.6,16,8.9,999.9,69.8,*,51.8,*,0,I,999.9,0
1001599999,7/12/1995,61.383,5.867,327,"BRINGELAND, NO",63.5,16,47.3,16,9999.9,0,999.9,0,6.3,14,6.3,16,12,999.9,68,*,51.8,*,0,I,999.9,0
1001599999,7/13/1995,61.383,5.867,327,"BRINGELAND, NO",58.8,10,51.8,10,9999.9,0,999.9,0,7,10,3,10,6,999.9,62.6,*,55.4,*,0,I,999.9,0
1001599999,7/14/1995,61.383,5.867,327,"BRINGELAND, NO",64.3,15,55.4,15,9999.9,0,999.9,0,7,15,3.8,15,8.9,999.9,71.6,*,53.6,*,0,I,999.9,0
1001599999,7/15/1995,61.383,5.867,327,"BRINGELAND, NO",61.3,7,58.2,7,9999.9,0,999.9,0,6.4,7,3.4,7,8,999.9,66.2,*,59,*,99.99, ,999.9,10000
1001599999,7/16/1995,61.383,5.867,327,"BRINGELAND, NO",60,9,56.8,9,9999.9,0,999.9,0,7,9,4.7,9,8,999.9,64.4,*,57.2,*,99.99, ,999.9,10000
1001599999,7/17/1995,61.383,5.867,327,"BRINGELAND, NO",52.7,14,52.3,14,9999.9,0,999.9,0,2.5,13,3.8,14,7,999.9,55.4,*,50,*,99.99, ,999.9,110000
1001599999,7/18/1995,61.383,5.867,327,"BRINGELAND, NO",51,15,49.9,15,9999.9,0,999.9,0,6.1,15,4.1,15,6,999.9,53.6,*,50,*,99.99, ,999.9,110000
1001599999,7/19/1995,61.383,5.867,327,"BRINGELAND, NO",53.6,14,49.7,14,9999.9,0,999.9,0,7,14,3.8,14,7,999.9,57.2,*,48.2,*,0,I,999.9,0
1001599999,7/20/1995,61.383,5.867,327,"BRINGELAND, NO",55.1,14,55.1,14,9999.9,0,999.9,0,5,14,4.8,14,8.9,999.9,59,*,51.8,*,99.99, ,999.9,110000
1001599999,7/21/1995,61.383,5.867,327,"BRINGELAND, NO",50,14,49.2,14,9999.9,0,999.9,0,5.1,14,6.1,14,9.9,999.9,51.8,*,48.2,*,99.99, ,999.9,110000
1001599999,7/22/1995,61.383,5.867,327,"BRINGELAND, NO",45.1,7,44.9,7,9999.9,0,999.9,0,6.4,7,5.4,7,9.9,999.9,46.4,*,42.8,*,99.99, ,999.9,10000
1001599999,7/23/1995,61.383,5.867,327,"BRINGELAND, NO",50.4,10,45,10,9999.9,0,999.9,0,6.4,10,9.4,10,14,999.9,51.8,*,50,*,99.99, ,999.9,10000
1001599999,7/24/1995,61.383,5.867,327,"BRINGELAND, NO",50.4,15,50.4,15,9999.9,0,999.9,0,3.7,15,7.2,15,9.9,999.9,51.8,*,48.2,*,99.99, ,999.9,110000
1001599999,7/25/1995,61.383,5.867,327,"BRINGELAND, NO",52.9,16,45.7,16,9999.9,0,999.9,0,7,16,5.1,16,8.9,999.9,59,*,46.4,*,0,I,999.9,0
1001599999,7/26/1995,61.383,5.867,327,"BRINGELAND, NO",59.6,13,48.5,13,9999.9,0,999.9,0,7,13,5.8,13,14,999.9,68,*,50,*,0,I,999.9,0
1001599999,7/27/1995,61.383,5.867,327,"BRINGELAND, NO",66.4,15,49.2,15,9999.9,0,999.9,0,6.2,15,5.7,15,9.9,18.1,73.4,*,53.6,*,0,I,999.9,0
1001599999,7/28/1995,61.383,5.867,327,"BRINGELAND, NO",64,14,52.2,14,9999.9,0,999.9,0,7,14,4.1,14,7,999.9,69.8,*,57.2,*,0,I,999.9,0
1001599999,7/29/1995,61.383,5.867,327,"BRINGELAND, NO",65.1,8,57,8,9999.9,0,999.9,0,7,8,3.2,8,6,999.9,68,*,60.8,*,0,I,999.9,0
1001599999,7/30/1995,61.383,5.867,327,"BRINGELAND, NO",69.6,11,59.2,11,9999.9,0,999.9,0,6.8,11,5.3,11,9.9,999.9,73.4,*,62.6,*,0,I,999.9,0
1001599999,7/31/1995,61.383,5.867,327,"BRINGELAND, NO",72.8,9,55.4,9,9999.9,0,999.9,0,6.4,9,5.4,9,7,999.9,78.8,*,62.6,*,0,I,999.9,0
1001599999,8/1/1995,61.383,5.867,327,"BRINGELAND, NO",68.7,13,59.1,13,9999.9,0,999.9,0,7,13,6.4,13,9.9,999.9,73.4,*,60.8,*,99.99, ,999.9,10000
1001599999,8/2/1995,61.383,5.867,327,"BRINGELAND, NO",65.1,17,57.8,17,9999.9,0,999.9,0,7,17,4.7,17,8.9,999.9,71.6,*,59,*,0,I,999.9,0
1001599999,8/3/1995,61.383,5.867,327,"BRINGELAND, NO",58.9,17,54.1,17,9999.9,0,999.9,0,5.7,17,6.5,17,11.1,999.9,60.8,*,55.4,*,0,I,999.9,100000
1001599999,8/4/1995,61.383,5.867,327,"BRINGELAND, NO",57.8,15,46.6,15,9999.9,0,999.9,0,6.2,15,7.5,15,12,999.9,64.4,*,50,*,0,I,999.9,0
1001599999,8/5/1995,61.383,5.867,327,"BRINGELAND, NO",59.2,9,50.8,9,9999.9,0,999.9,0,6.3,9,5.3,9,9.9,999.9,62.6,*,51.8,*,0,I,999.9,0
1001599999,8/6/1995,61.383,5.867,327,"BRINGELAND, NO",50.2,11,45.1,11,9999.9,0,999.9,0,6.7,11,7.6,11,9.9,999.9,53.6,*,48.2,*,99.99, ,999.9,10000
1001599999,8/7/1995,61.383,5.867,327,"BRINGELAND, NO",49.2,13,41,13,9999.9,0,999.9,0,7,13,8.2,13,13,999.9,51.8,*,46.4,*,0,I,999.9,0
1001599999,8/8/1995,61.383,5.867,327,"BRINGELAND, NO",51,15,42,15,9999.9,0,999.9,0,6.8,15,7.4,14,13,20,55.4,*,42.8,*,0,I,999.9,0
1001599999,8/9/1995,61.383,5.867,327,"BRINGELAND, NO",49.4,16,48.5,16,9999.9,0,999.9,0,5.2,16,3.1,16,7,999.9,51.8,*,44.6,*,99.99, ,999.9,110000
1001599999,8/10/1995,61.383,5.867,327,"BRINGELAND, NO",57,15,47.5,15,9999.9,0,999.9,0,5.4,15,4,15,8,999.9,64.4,*,50,*,0,I,999.9,100000
1001599999,8/11/1995,61.383,5.867,327,"BRINGELAND, NO",63.7,16,52.6,16,9999.9,0,999.9,0,6.2,16,4.5,16,9.9,999.9,71.6,*,51.8,*,0,I,999.9,0
1001599999,8/12/1995,61.383,5.867,327,"BRINGELAND, NO",68.4,8,45.7,8,9999.9,0,999.9,0,6.2,8,7.3,8,13,999.9,73.4,*,57.2,*,0,I,999.9,0
1001599999,8/13/1995,61.383,5.867,327,"BRINGELAND, NO",52.4,9,52.4,9,9999.9,0,999.9,0,2.7,9,7.6,9,13,22.9,55.4,*,50,*,99.99, ,999.9,10000
1001599999,8/14/1995,61.383,5.867,327,"BRINGELAND, NO",51.5,13,49.9,13,9999.9,0,999.9,0,5.8,13,4.3,13,7,999.9,53.6,*,48.2,*,99.99, ,999.9,110000
1001599999,8/15/1995,61.383,5.867,327,"BRINGELAND, NO",53.6,14,53.6,14,9999.9,0,999.9,0,2.6,14,6.2,14,8,999.9,55.4,*,51.8,*,99.99, ,999.9,110000
1001599999,8/16/1995,61.383,5.867,327,"BRINGELAND, NO",54.7,13,54.7,13,9999.9,0,999.9,0,0.9,13,5.1,13,7,999.9,57.2,*,51.8,*,99.99, ,999.9,110000
1001599999,8/17/1995,61.383,5.867,327,"BRINGELAND, NO",58.5,15,57.6,15,9999.9,0,999.9,0,4.7,15,3.3,15,6,999.9,60.8,*,55.4,*,99.99, ,999.9,110000
1001599999,8/18/1995,61.383,5.867,327,"BRINGELAND, NO",60.3,15,54.4,15,9999.9,0,999.9,0,7,15,4.6,15,9.9,999.9,68,*,53.6,*,0,I,999.9,100000
1001599999,8/19/1995,61.383,5.867,327,"BRINGELAND, NO",58.1,10,51.8,10,9999.9,0,999.9,0,7,10,5.3,10,8,999.9,64.4,*,51.8,*,0,I,999.9,100000
1001599999,8/20/1995,61.383,5.867,327,"BRINGELAND, NO",63.3,10,46.4,10,9999.9,0,999.9,0,6.3,10,4.1,10,5.1,999.9,69.8,*,55.4,*,0,I,999.9,0
1001599999,8/21/1995,61.383,5.867,327,"BRINGELAND, NO",63.2,13,48.5,13,9999.9,0,999.9,0,6.5,13,6.4,13,8.9,999.9,68,*,50,*,0,I,999.9,0
1001599999,8/22/1995,61.383,5.867,327,"BRINGELAND, NO",55,14,54.5,14,9999.9,0,999.9,0,2.9,14,4.3,14,8.9,999.9,59,*,51.8,*,99.99, ,999.9,110000
1001599999,8/23/1995,61.383,5.867,327,"BRINGELAND, NO",53.4,15,50.1,15,9999.9,0,999.9,0,5.5,15,5.2,15,9.9,999.9,57.2,*,48.2,*,0,I,999.9,100000
1001599999,8/24/1995,61.383,5.867,327,"BRINGELAND, NO",49.6,14,46.3,14,9999.9,0,999.9,0,6.6,14,5.2,14,8,999.9,51.8,*,48.2,*,99.99, ,999.9,110000
1001599999,8/25/1995,61.383,5.867,327,"BRINGELAND, NO",50.9,16,46.8,16,9999.9,0,999.9,0,5.9,16,6.7,16,13,999.9,53.6,*,48.2,*,99.99, ,999.9,10000
1001599999,8/26/1995,61.383,5.867,327,"BRINGELAND, NO",49,7,42.5,7,9999.9,0,999.9,0,7,7,6.4,7,8.9,999.9,51.8,*,46.4,*,0,I,999.9,0
1001599999,8/27/1995,61.383,5.867,327,"BRINGELAND, NO",48.6,9,38.6,9,9999.9,0,999.9,0,7,9,8.7,9,12,21,53.6,*,44.6,*,0,I,999.9,0
1001599999,8/28/1995,61.383,5.867,327,"BRINGELAND, NO",45,17,38.2,17,9999.9,0,999.9,0,7,17,7.6,17,14,999.9,48.2,*,42.8,*,0,I,999.9,0
1001599999,8/29/1995,61.383,5.867,327,"BRINGELAND, NO",44.8,17,39.2,17,9999.9,0,999.9,0,7,17,5.1,17,9.9,999.9,48.2,*,41,*,0,I,999.9,0
1001599999,8/30/1995,61.383,5.867,327,"BRINGELAND, NO",46.1,12,36.8,12,9999.9,0,999.9,0,7,12,5.4,12,9.9,999.9,51.8,*,39.2,*,0,I,999.9,0
1001599999,8/31/1995,61.383,5.867,327,"BRINGELAND, NO",51.3,17,44.4,17,9999.9,0,999.9,0,7,17,3.6,17,8,999.9,59,*,42.8,*,0,I,999.9,0
1001599999,9/1/1995,61.383,5.867,327,"BRINGELAND, NO",54.5,16,48.4,16,9999.9,0,999.9,0,6.8,16,5,16,8,999.9,62.6,*,46.4,*,0,I,999.9,0
1001599999,9/2/1995,61.383,5.867,327,"BRINGELAND, NO",58.6,5,46.8,5,9999.9,0,999.9,0,7,5,3.5,5,8.9,999.9,64.4,*,50,*,0,I,999.9,0
1001599999,9/3/1995,61.383,5.867,327,"BRINGELAND, NO",56.8,5,47.8,5,9999.9,0,999.9,0,7,5,7.2,5,8.9,999.9,59,*,53.6,*,99.99, ,999.9,10000
1001599999,9/4/1995,61.383,5.867,327,"BRINGELAND, NO",59.4,14,50.9,14,9999.9,0,999.9,0,7,14,7.1,14,12,999.9,66.2,*,55.4,*,99.99, ,999.9,10000
1001599999,9/5/1995,61.383,5.867,327,"BRINGELAND, NO",58.7,14,44.9,14,9999.9,0,999.9,0,7,14,8.3,14,12,999.9,62.6,*,53.6,*,0,I,999.9,0
1001599999,9/6/1995,61.383,5.867,327,"BRINGELAND, NO",59.3,16,49,16,9999.9,0,999.9,0,7,16,6.3,16,12,999.9,64.4,*,53.6,*,99.99, ,999.9,10000
1001599999,9/7/1995,61.383,5.867,327,"BRINGELAND, NO",59.7,15,45.6,15,9999.9,0,999.9,0,7,14,3.8,15,8,999.9,64.4,*,53.6,*,0,I,999.9,0
1001599999,9/8/1995,61.383,5.867,327,"BRINGELAND, NO",61.4,17,45.7,17,9999.9,0,999.9,0,7,17,9,17,13,22,66.2,*,53.6,*,0,I,999.9,0
1001599999,9/9/1995,61.383,5.867,327,"BRINGELAND, NO",63.4,7,46.9,7,9999.9,0,999.9,0,7,7,9.4,7,11.1,999.9,66.2,*,57.2,*,0,I,999.9,0
1001599999,9/10/1995,61.383,5.867,327,"BRINGELAND, NO",61.9,10,44.4,10,9999.9,0,999.9,0,7,10,6.7,10,9.9,999.9,64.4,*,57.2,*,0,I,999.9,0
1001599999,9/11/1995,61.383,5.867,327,"BRINGELAND, NO",58.1,14,47.2,14,9999.9,0,999.9,0,7,14,5,14,8,16.9,64.4,*,53.6,*,0,I,999.9,0
1001599999,9/12/1995,61.383,5.867,327,"BRINGELAND, NO",59.6,12,46.1,12,9999.9,0,999.9,0,6.8,12,5,12,8,18.1,66.2,*,50,*,0,I,999.9,0
1001599999,9/13/1995,61.383,5.867,327,"BRINGELAND, NO",55.8,15,48.7,15,9999.9,0,999.9,0,6.9,15,3.1,15,6,999.9,60.8,*,50,*,0,I,999.9,0
1001599999,9/14/1995,61.383,5.867,327,"BRINGELAND, NO",57.2,14,46.1,14,9999.9,0,999.9,0,7,14,7,14,9.9,999.9,62.6,*,51.8,*,0,I,999.9,0
1001599999,9/15/1995,61.383,5.867,327,"BRINGELAND, NO",56.5,13,40.3,13,9999.9,0,999.9,0,7,13,10.4,13,16.9,20,59,*,53.6,*,99.99, ,999.9,10000
1001599999,9/16/1995,61.383,5.867,327,"BRINGELAND, NO",55.8,9,38.2,9,9999.9,0,999.9,0,7,9,9.8,9,12,999.9,59,*,51.8,*,0,I,999.9,0
1001599999,9/17/1995,61.383,5.867,327,"BRINGELAND, NO",56.4,7,41,7,9999.9,0,999.9,0,7,7,4.9,7,7,999.9,60.8,*,51.8,*,0,I,999.9,0
1001599999,9/18/1995,61.383,5.867,327,"BRINGELAND, NO",50.7,15,46.4,15,9999.9,0,999.9,0,7,15,3.9,15,6,999.9,51.8,*,48.2,*,0,I,999.9,0
1001599999,9/19/1995,61.383,5.867,327,"BRINGELAND, NO",47.3,16,47.3,16,9999.9,0,999.9,0,5.5,16,1.6,16,2.9,999.9,48.2,*,46.4,*,99.99, ,999.9,110000
